SGK1	SGK1	0.52
AKT1	TBK1	0.75
CDK9	FGR	0.63
TRIB1	STK40	0.85
CDK18	CDK15	0.74
PDK1	PDK3	0.87
ILK	VRK2	0.72
PAK4	PAK6	0.85
AURKA	PASK	0.83
CDK2	LATS1	0.76
STK36	STK36	0.63
CDK16	ICK	0.83
CDK8	CDK16	0.83
MOS	STK25	0.63
ULK1	DAPK3	0.63
MAPK3	PRKY	0.83
MTOR	ILK	0.63
MAPK3	BRAF	0.49
PRKDC	CDK8	0.63
STK11	MAPK3	0.49
AKT1	BUB1	0.63
EGFR	MAPK3	0.49
STK4	ILK	0.63
ERBB2	CDK8	0.63
BUB1	CDK8	0.63
STK24	ERBB2	0.63
CDK8	AURKA	0.63
AKT1	STK11	0.84
MAPK3	AURKA	0.49
BUB1	MAPK3	0.49
CSK	PDPK1	0.63
STK11	STK24	0.63
EGFR	AURKA	0.72
STK4	PAK3	0.63
SRC	MAPK3	0.49
NTRK1	MARK2	0.63
CLK1	CDK12	0.52
MTOR	PDK1	0.63
NTRK1	GAK	0.63
CDK19	STK38	0.63
NTRK1	ABL2	0.63
CDK2	BUB1	0.72
NTRK1	CDK1	0.63
CDK2	DAPK3	0.72
NTRK1	BCR	0.63
SRPK2	SRC	0.52
NTRK1	EPHA2	0.63
NTRK1	EGFR	0.63
ABL1	PAK4	0.63
PHKG2	GAK	0.72
NTRK1	CDK5	0.63
NTRK1	CDK6	0.63
NTRK1	CDK4	0.63
NTRK1	CDK2	0.63
ATM	MINK1	0.72
NTRK1	TBK1	0.63
PKN2	SYK	0.72
CDK2	CDK16	0.82
CSK	AKT2	0.63
CDK8	STK38	0.63
CLK1	PRKDC	0.52
CDK1	CDK13	0.72
NTRK1	AAK1	0.63
STK24	TLK2	0.63
PLK4	TTK	0.63
BUB1B	NEK2	0.63
PDK1	MKNK1	0.72
SRPK2	FGFR3	0.52
PDK1	NRBP2	0.72
NTRK1	RIOK1	0.63
SRPK2	ERBB3	0.52
ATM	TAF1	0.63
CDK2	BMP2K	0.72
SRPK2	MAST2	0.52
GAK	TNK1	0.72
PIM2	CLK4	0.72
NTRK1	TLK2	0.63
NTRK1	SCYL2	0.63
NTRK1	OXSR1	0.63
NTRK1	SLK	0.63
GAK	AAK1	0.72
CDK8	TAF1	0.72
GAK	BMP2K	0.72
NTRK1	TAOK1	0.63
NEK9	NEK8	0.52
NTRK1	BRD3	0.63
NTRK1	TTK	0.63
NTRK1	TRIO	0.63
JAK3	ARAF	0.72
NTRK1	TBRG4	0.63
PLK4	PLK1	0.63
NTRK1	ROCK2	0.63
GAK	WNK1	0.63
NTRK1	CDK13	0.63
JAK3	TAF1	0.63
NTRK1	PAK2	0.63
NTRK1	RET	0.63
NTRK1	PTK7	0.63
NTRK1	PRKDC	0.63
NTRK1	PKN1	0.63
NTRK1	PI4KA	0.63
NTRK1	PLK1	0.63
CLK1	STK31	0.52
NTRK1	NEK9	0.63
NTRK1	ROCK1	0.63
NTRK1	SRC	0.63
MKNK2	ADCK1	0.72
NTRK1	SRPK1	0.63
NTRK1	SRPK2	0.63
NTRK1	JAK1	0.63
NTRK1	SYK	0.63
NTRK1	INSR	0.63
NTRK1	IGF1R	0.63
SRPK2	RIPK3	0.52
SRPK2	BAZ1A	0.52
SRPK2	CDK12	0.75
NTRK1	NTRK3	0.63
NTRK1	DDR2	0.63
NTRK1	ROR2	0.63
NTRK1	PAK4	0.63
SRPK2	MAPK3	0.52
SRPK2	SBK1	0.52
NTRK1	LYN	0.63
NTRK1	MARK3	0.63
LCK	LYN	0.78
RIPK4	KSR1	0.72
TRIB2	STK40	0.85
RIPK4	CDC7	0.72
ADCK5	ADCK5	0.63
PLK1	TBK1	0.83
LATS2	AKT1	0.75
FGFR2	FGFR1	0.82
FGFR2	FGFR3	0.88
PDK3	PDK2	0.85
CDK4	FGFR4	0.75
LRRK2	CDKL3	0.68
BRAF	AURKA	0.75
BRAF	STK11	0.75
MAK	ICK	0.63
STK11	FGFR4	0.75
RIPK4	TTK	0.63
BRD3	BRD2	0.94
RIPK4	TYK2	0.72
ARAF	AKT1	0.75
DAPK1	ABL1	0.68
AURKA	BTK	0.56
NUAK2	MARK3	0.82
RAF1	LATS2	0.75
NEK7	NEK7	0.52
MELK	TESK2	0.63
ARAF	EPHA2	0.75
ARAF	CDK6	0.75
ARAF	CDK4	0.75
PAK4	CDK6	0.82
MET	STK11	0.75
EGFR	NEK8	0.63
ADCK2	ADCK2	0.63
SRC	LATS1	0.65
CDKL1	CDKL4	0.82
EPHA1	PRKDC	0.82
MAST3	DCLK1	0.63
MLKL	RIPK1	0.63
ERBB2	AKT1	0.75
EGFR	SCYL2	0.63
NTRK3	EPHA2	0.72
SCYL2	CDK5	0.63
ARAF	FGFR4	0.75
NTRK3	MTOR	0.82
EGFR	LTK	0.68
LATS2	EPHA2	0.75
FGFR1	AKT1	0.63
NEK5	NEK1	0.72
RIPK4	AURKB	0.72
CDK1	STK3	0.52
CDK6	STK11	0.75
ERBB2	CDK4	0.75
ERBB2	CDK6	0.75
CAMKV	PKN2	0.82
FGFR2	SRC	0.63
CDK16	MAST3	0.63
CDK4	STK11	0.75
AAK1	WNK1	0.78
MAST3	TESK2	0.63
LATS2	FGFR4	0.75
ARAF	LATS2	0.75
MAST3	MELK	0.63
CDK16	MELK	0.63
CAMKV	BRD2	0.85
ERN1	RIPK1	0.63
CDK16	DCLK1	0.63
LRRK1	PLK1	0.85
DAPK1	SGK2	0.68
MARK1	MARK1	0.56
CSF1R	KIT	0.65
CDK6	AKT1	0.75
HIPK2	ABL1	0.7
BCR	WEE1	0.63
AKT3	AKT1	0.82
CDK16	TESK2	0.63
ARAF	STK11	0.75
CDK9	ARAF	0.63
EPHA7	EPHA4	0.82
FGFR1	PDK1	0.59
BRAF	LATS2	0.75
ERBB2	FGFR4	0.84
ROS1	FGFR4	0.75
AKT1	SRPK2	0.71
LRRK1	TEC	0.56
ERBB2	EPHA2	0.84
CAMKV	BRD3	0.82
CDK1	SCYL2	0.63
DYRK2	TBK1	0.63
TRIB2	TRIB1	0.82
LATS2	SRC	0.75
RAF1	EPHA2	0.75
KSR1	CDK16	0.63
GSK3A	MARK2	0.63
CDKL2	CDK14	0.72
CLK2	CLK1	0.87
RAF1	ERBB2	0.75
RAF1	FGFR4	0.75
STK4	DYRK2	0.63
DAPK1	PIM2	0.68
ADCK2	PDK2	0.72
LIMK2	LIMK2	0.52
ROCK2	ROCK1	0.82
AURKC	CDK5	0.72
AURKA	EPHA2	0.75
PDK4	PDK3	0.85
PDK4	PDK1	0.73
PDK4	PDK2	0.82
RAF1	CDK6	0.75
CDK6	LATS2	0.75
RAF1	CDK4	0.75
ADCK1	ADCK1	0.63
CDK4	LATS2	0.75
KSR1	MAST3	0.63
RIPK4	RIPK4	0.75
IGF1R	FGFR4	0.75
GSK3A	MARK3	0.63
RAF1	MET	0.75
EGFR	TNIK	0.63
EGFR	SMG1	0.63
EGFR	MAST2	0.63
EGFR	IRAK1	0.63
ADPGK	EPHB4	0.82
STK11	LATS2	0.75
LRRK2	ZAP70	0.68
IGF1R	AKT1	0.63
CSK	MATK	0.82
ERBB2	STK11	0.75
ERBB2	AURKA	0.75
FGFR4	EPHA2	0.75
IGF1R	CDK4	0.75
IGF1R	CDK3	0.63
RIOK1	PRKDC	0.63
ERBB2	LATS2	0.75
DAPK1	EPHA1	0.68
KSR1	MELK	0.63
AURKA	STK11	0.75
BRAF	IGF1R	0.63
EGFR	PAK4	0.63
DCLK1	TESK2	0.63
GSK3A	SRPK1	0.63
GSK3A	SRPK2	0.63
RIOK1	AURKA	0.63
DAPK1	PAK6	0.68
RIPK4	ILK	0.72
RIPK4	IRAK1	0.72
LRRK2	AURKB	0.68
DAPK1	PHKG2	0.68
DAPK1	PIM1	0.68
RIPK4	ARAF	0.72
KSR1	TESK2	0.63
KSR1	DCLK1	0.63
SIK1	SIK2	0.82
MET	EPHA2	0.75
SIK1	SIK3	0.82
FGFR4	AKT1	0.75
LRRK2	LATS1	0.68
LRRK2	DYRK2	0.68
CAMKV	BRD4	0.85
NTRK2	ERBB4	0.73
CDK4	AKT1	0.75
TBK1	GSK3B	0.63
MET	CDK6	0.75
MET	CDK4	0.75
ERBB4	FYN	0.72
EGFR	DYRK3	0.63
EGFR	CDK13	0.63
MELK	DCLK1	0.63
CDK6	FGFR4	0.75
CDK14	FGR	0.82
NEK7	PLK1	0.63
RIPK4	STK3	0.72
EPHA2	AKT1	0.75
DAPK1	ZAP70	0.68
MET	FGFR4	0.75
MET	ERBB3	0.82
STK11	EPHA2	0.75
CDK4	EPHA2	0.75
RIPK4	RAF1	0.72
GRK6	GRK5	0.72
MET	LATS2	0.75
RIPK4	PRKDC	0.72
CDK6	EPHA2	0.75
NUAK2	MARK2	0.72
AURKA	TRRAP	0.56
EPHA1	SMG1	0.82
NEK7	NEK8	0.84
NEK4	PRKDC	0.72
AKT2	PDK1	0.68
IRAK4	IRAK4	0.55
ABL2	FLT3	0.72
NEK4	TRIO	0.72
CDK19	CDK7	0.68
NEK4	SRPK1	0.72
NEK4	NEK4	0.72
NEK4	DYRK3	0.72
FYN	FLT3	0.63
NTRK1	ULK1	0.63
MARK1	LATS1	0.63
STK11	LATS1	0.72
BLK	FLT3	0.63
KSR2	ROCK2	0.63
ABL1	FLT3	0.63
NEK4	RIOK1	0.72
CDK8	BRD4	0.63
PLK2	PLK1	0.68
LIMK1	HUNK	0.63
NEK4	ALPK2	0.72
ADCK2	ADCK1	0.63
PDK1	SYK	0.63
TRIO	TRIO	0.56
NEK4	MARK1	0.72
NLK	DAPK3	0.63
AURKB	VRK1	0.78
LCK	FLT3	0.63
MLKL	MLKL	0.63
NEK4	DGKD	0.72
NEK4	DDR2	0.72
KSR1	CDK4	0.63
TAOK1	MARK2	0.68
CDK7	TAF1	0.63
PKN1	AKT1	0.63
MOK	DGKD	0.72
TBK1	ABR	0.63
NEK4	LRRK2	0.72
AURKA	CDK1	0.55
AURKA	CDK2	0.55
NEK4	STK24	0.72
ULK1	PDPK1	0.63
ARAF	RAF1	0.87
LTK	ALK	0.63
TBK1	RIOK3	0.63
PEAK1	PEAK1	0.68
NEK7	SRPK2	0.56
AURKB	FRK	0.56
WNK3	WNK1	0.56
JAK3	DGKE	0.56
ICK	MAST4	0.56
MKNK2	GSK3A	0.56
MKNK2	GSK3B	0.56
RIPK2	SLK	0.56
WNK3	WNK2	0.56
LRRK2	NEK6	0.63
DAPK1	MARK3	0.56
ADCK2	HCK	0.56
STK16	CSK	0.56
DDR1	BRD3	0.63
CDK1	CSK	0.68
MAST1	MAST4	0.56
PAK4	NEK9	0.78
TBCK	LYN	0.56
LRRK2	CDK4	0.63
LCK	BMX	0.72
AURKC	TAOK2	0.56
RAF1	DGKE	0.56
LRRK2	SLK	0.63
BCR	FRK	0.56
LCK	BLK	0.56
CDK7	SRPK3	0.56
NUAK1	FYN	0.63
MLKL	OBSCN	0.56
STK38	PRKDC	0.56
BRSK1	BRSK2	0.56
DYRK2	PRKDC	0.49
DYRK2	SRPK2	0.56
PIM3	FRK	0.56
ABL2	EPHA4	0.63
PLK1	PRKDC	0.78
LATS2	PRKDC	0.56
TESK2	TESK1	0.56
DDR1	FYN	0.56
TBK1	PXK	0.56
MKNK1	MKNK2	0.56
SRPK3	GSK3B	0.56
INSR	CDK2	0.63
LRRK2	ROCK2	0.63
PKN3	PI4KA	0.56
DYRK2	PASK	0.49
DDR1	LYN	0.56
LYN	MARK4	0.49
ADCK2	PRKDC	0.56
PIM3	FYN	0.56
STK33	HCK	0.56
OXSR1	FRK	0.56
PAK4	VRK1	0.63
IRAK1	PRKDC	0.56
STYK1	PRKDC	0.56
AAK1	WNK2	0.56
LRRK2	MTOR	0.63
UHMK1	FYN	0.63
LCK	CDK1	0.86
PIM3	LYN	0.56
BLK	IRAK1	0.56
DYRK2	EPHA2	0.49
IRAK1	PASK	0.56
ADCK2	DGKE	0.56
CDK6	CDK5	0.56
MYLK2	CDK1	0.56
TAOK3	TAOK2	0.56
TAOK2	STK24	0.56
STYK1	DGKE	0.56
GRK6	GRK4	0.78
WNK3	BMP2K	0.56
DAPK1	MARK1	0.56
CLK2	SRPK3	0.56
PDK4	UHMK1	0.56
SGK3	SGK2	0.56
BRSK1	GSK3A	0.56
BRSK1	GSK3B	0.56
IRAK2	HCK	0.56
PDPK1	ROCK2	0.84
SRPK3	SRPK2	0.56
STK25	TAOK3	0.56
RAF1	CDK1	0.56
FGFR1	CDK1	0.72
LRRK2	CDK12	0.63
NRBP2	LYN	0.56
SLK	DAPK2	0.56
PAK1	RIOK1	0.72
TBCK	SRC	0.56
STK4	FYN	0.63
IRAK2	LYN	0.56
LATS2	FRK	0.56
CLK2	DYRK2	0.56
GRK4	DGKE	0.56
DGKZ	EPHA1	0.63
CLK4	GSK3B	0.56
GRK7	TESK1	0.56
FGFR3	CDK2	0.49
AURKB	PRKDC	0.78
ULK4	STK36	0.56
LIMK1	PI4KA	0.56
WNK3	GAK	0.56
MYLK2	CDK16	0.56
AURKB	WNK1	0.56
NEK4	CDK1	0.56
DDR1	BRD2	0.63
DDR1	SRC	0.56
DAPK1	MARK2	0.56
ROCK2	SGK3	0.56
MKNK1	FRK	0.56
BRSK1	OBSCN	0.56
MAST1	CSK	0.56
HCK	CDK9	0.72
PLK3	SRPK1	0.56
RIPK2	STK10	0.56
MYLK2	MYLK	0.72
TESK2	PI4KA	0.56
SRC	SYK	0.72
FGFR1	OBSCN	0.72
LRRK2	RIOK1	0.63
LRRK2	OXSR1	0.63
PKN3	TESK1	0.56
RAF1	STK39	0.72
ULK1	SGK3	0.56
LYN	HCK	0.84
LCK	STK38	0.72
GRK6	PRKDC	0.56
PAK2	EPHA5	0.56
MARK3	MARK4	0.56
FGR	CDK1	0.72
ROCK2	JAK2	0.63
TBCK	FRK	0.56
GRK4	FRK	0.56
ROCK2	JAK3	0.63
LATS2	STK25	0.56
LRRK2	MARK2	0.63
WNK3	STK39	0.56
LYN	FGR	0.88
BLK	CDK1	0.72
PIM3	SRC	0.56
LRRK2	SYK	0.63
PDK4	FRK	0.56
TYK2	BRAF	0.63
IRAK1	CDK1	0.56
FYN	AKT1	0.49
DDR1	EPHA2	0.82
NRBP2	PRKDC	0.56
ADCK2	LYN	0.56
TEC	FRK	0.56
STK16	TYRO3	0.56
CDK1	CDK18	0.56
LRRK2	CDK5	0.82
LRRK2	CDK6	0.63
LYN	BLK	0.56
CLK3	CDK9	0.56
EGFR	STK38	0.72
IRAK1	GAK	0.56
PAK4	STK38	0.63
LRRK2	PKN2	0.63
ACVR1	EPHA6	0.63
TRIB3	EPHB6	0.63
DYRK2	TAOK1	0.49
TNIK	MINK1	0.78
CLK3	SRPK1	0.56
DDR1	CSK	0.56
MYLK	PRKDC	0.56
VRK3	LMTK3	0.63
AMHR2	JAK1	0.63
BRD4	STK38	0.63
BRD4	BAZ1A	0.63
AMHR2	ERBB2	0.63
BRD4	BRD4	0.79
LCK	PKN3	0.63
PLK1	BCR	0.63
AMHR2	FYN	0.63
RIPK3	BUB1B	0.56
BRD2	BRDT	0.63
LYN	TNIK	0.63
TRIB1	TRIB1	0.72
STK38	PLK4	0.63
LYN	LMTK2	0.63
BRD4	MLKL	0.63
BAZ1B	CDK12	0.63
EPHA2	EPHA1	0.63
CDK1	LRRK1	0.52
PLK4	NEK7	0.63
BRD4	ATR	0.63
BRD4	ATM	0.63
BRD4	BRDT	0.63
BLK	BLK	0.63
BRD4	CDK1	0.73
ARAF	IRAK1	0.63
BMPR2	KIT	0.68
GSK3B	MET	0.63
PRKY	GAK	0.63
SRC	CDK1	0.65
TRIB3	EGFR	0.63
STK36	ARAF	0.63
LYN	PAK4	0.63
ARAF	NEK1	0.63
CDK5	CDK2	0.63
BRD2	EGFR	0.52
ARAF	PRKDC	0.73
CDK18	CDK17	0.63
HIPK2	NTRK1	0.59
AKT1	WEE1	0.7
ERBB2	INSR	0.63
ERBB2	HCK	0.56
HSPB8	TRIB1	0.63
VRK2	PLK1	0.52
PINK1	SYK	0.63
AMHR2	AURKB	0.63
ERBB2	EPHB6	0.63
ERBB2	EPHA5	0.63
ERBB2	EPHA4	0.63
ERBB2	EPHA3	0.63
ERBB2	EPHA1	0.63
ERBB2	EPHB2	0.63
ERBB2	EPHB1	0.63
ERBB2	EPHB3	0.63
ERBB2	FES	0.56
ERBB2	FGFR1	0.63
ERBB2	FGFR2	0.63
ERBB2	FGFR3	0.63
ERBB2	FLT3	0.63
BRD2	LTK	0.63
PRKY	DGKH	0.63
RYK	TRPM7	0.63
TAF1	TSSK4	0.63
GSK3B	PDPK1	0.52
GSK3B	PAK2	0.63
LRRK2	MARK1	0.65
ERBB2	RET	0.63
ERBB2	PTK7	0.63
BRD4	CDK5	0.63
BRD4	CDK7	0.63
BRD4	CDK2	0.63
FLT3	FGR	0.63
BTK	EPHA8	0.63
BRD4	EGFR	0.52
BRD2	VRK1	0.63
BRD2	TAF1	0.73
BRD2	AURKC	0.63
ERBB2	NTRK1	0.65
ERBB2	NTRK2	0.63
ERBB2	NTRK3	0.63
ERBB2	ROR2	0.63
ERBB2	MET	0.73
RIPK2	ERN1	0.63
FLT3	HCK	0.63
INSRR	DDR1	0.63
STK16	IRAK1	0.63
ERBB2	LCK	0.56
LCK	CDK3	0.63
FLT3	LYN	0.63
ERBB2	TYRO3	0.63
PRKY	RIPK1	0.63
ERBB2	ZAP70	0.56
SNRK	TRIB3	0.63
BRD4	SYK	0.63
BRD2	BAZ1B	0.63
LCK	EPHA2	0.63
PLK1	CDK4	0.63
MATK	EGFR	0.63
PINK1	ULK1	0.63
PRKY	MELK	0.63
PRKY	OXSR1	0.63
SRPK3	CDK13	0.63
BRD4	PAK2	0.63
LCK	PEAK1	0.63
BRD4	PRKDC	0.73
DGKG	DGKD	0.63
AURKC	AURKA	0.63
MATK	ILK	0.56
LCK	MARK3	0.63
MATK	AKT1	0.56
MATK	IGF1R	0.63
BRD4	ROCK1	0.63
LCK	MINK1	0.63
BRD4	SRPK1	0.72
BRD4	AURKA	0.63
BRD4	TAF1	0.63
LCK	MARK2	0.63
BRD3	EGFR	0.52
HSPB8	JAK1	0.63
ERBB4	BLK	0.56
BRD3	CDK7	0.63
MINK1	LATS1	0.52
MATK	MATK	0.63
PRKY	BUB1	0.63
TBRG4	PDK3	0.63
TBRG4	PDK1	0.63
PLK1	PASK	0.63
AURKB	HSPB8	0.63
LYN	AKT2	0.63
BRD4	VRK1	0.73
ERBB2	STYK1	0.63
MARK2	STK4	0.67
MARK2	STK3	0.67
BRD4	TRRAP	0.73
VRK3	VRK3	0.63
INSRR	JAK1	0.63
INSRR	IGF1R	0.63
BRD4	CDK13	0.63
LCK	ROR2	0.63
IRAK3	HSPB8	0.63
BRD4	AURKB	0.63
BRD4	BAZ1B	0.86
ERBB2	INSRR	0.82
BRD4	OXSR1	0.63
INSRR	ACVR1	0.63
ERBB3	LCK	0.56
MINK1	MINK1	0.63
DDR1	DDR2	0.63
CDK4	FGR	0.63
ALK	EPHA2	0.63
LCK	KALRN	0.63
TBRG4	STK19	0.63
STYK1	STYK1	0.68
HSPB8	RIPK1	0.63
ARAF	CDK1	0.63
ERBB3	BLK	0.56
ERBB3	BTK	0.56
IRAK3	TBK1	0.63
ERBB3	FES	0.56
ERBB3	FGR	0.56
LCK	TRIO	0.63
TBK1	DAPK3	0.63
STK39	PLK1	0.63
BRD3	VRK1	0.63
TTBK1	TTBK1	0.52
INSRR	VRK2	0.63
TBK1	MTOR	0.63
KALRN	FYN	0.63
RET	MARK2	0.63
RET	EPHB4	0.63
PAK6	PAK6	0.52
BRD3	TAF1	0.82
ERBB2	DDR1	0.63
KALRN	ERBB4	0.63
RYK	EPHB4	0.63
RYK	EPHA7	0.63
RYK	FGFR4	0.63
RYK	FGFR2	0.63
ERBB2	ALK	0.63
CDK20	PASK	0.63
EGFR	HKDC1	0.63
ERBB3	LYN	0.56
LCK	AURKB	0.63
BRD2	MLKL	0.63
ERBB3	MATK	0.56
RYK	EPHA2	0.63
EPHA2	EPHA6	0.63
BRD4	CDK12	0.63
BRD3	BAZ1B	0.63
LYN	MINK1	0.63
RET	ROR2	0.63
ERBB3	TEC	0.56
RYK	ROR1	0.63
EPHA2	EPHB2	0.73
RYK	MET	0.63
LYN	EPHA2	0.63
EPHA3	EPHB2	0.74
RET	IGF1R	0.63
RET	PEAK1	0.63
MINK1	RIOK2	0.63
LYN	EPHB3	0.63
LYN	EPHA7	0.63
LYN	EPHA3	0.63
LYN	EPHA4	0.63
LYN	MARK2	0.63
ERBB2	LYN	0.78
ATM	BAZ1B	0.63
TAF1	IRAK1	0.63
EPHA7	FGFR4	0.63
EPHA7	EPHA8	0.63
PAK6	LIMK1	0.52
LYN	IGF1R	0.63
ATM	BAZ1A	0.63
BRD4	SCYL2	0.63
PRKY	STK39	0.63
LYN	ROR2	0.63
RET	PTK7	0.63
DYRK2	GSK3B	0.63
ULK1	TBK1	0.63
LYN	MARK3	0.63
LYN	PEAK1	0.63
TBK1	RIPK1	0.52
LYN	CDK16	0.63
AURKB	ITK	0.63
LYN	PI4KA	0.63
LYN	PTK7	0.63
EGFR	DGKA	0.63
RET	VRK2	0.63
LYN	ROCK1	0.63
LYN	BRD2	0.63
DDR1	BCR	0.63
ACVR1	FYN	0.63
ACVR1	ERBB2	0.63
SIK2	SMG1	0.63
ERBB2	MERTK	0.73
STK36	RIPK4	0.63
AMHR2	SGK3	0.63
LYN	STK10	0.63
SRPK1	RIOK2	0.63
PINK1	ATR	0.63
LYN	TRIO	0.63
PINK1	ARAF	0.63
STYK1	ULK1	0.52
ERBB4	ITK	0.56
ERBB4	LCK	0.56
TAF1	KSR1	0.63
ERBB4	HCK	0.56
EGFR	LCK	0.56
CDK14	CDK15	0.63
LYN	ULK1	0.63
AURKB	RAF1	0.63
PLK3	PLK1	0.63
LCK	LMTK2	0.63
TAF1	TYK2	0.63
ERBB4	FGR	0.56
ERBB4	FES	0.56
SRC	FLT3	0.56
PDK1	PAK2	0.63
ERBB4	PTK6	0.56
AURKB	TRRAP	0.63
STK33	STK33	0.52
VRK1	PRKDC	0.63
DGKG	DGKH	0.63
TAF1	AURKB	0.63
ERBB4	MATK	0.56
MYLK2	MYLK2	0.63
ERBB4	LYN	0.56
BRD3	BAZ1A	0.63
BRDT	RIPK1	0.63
STK11	RIOK2	0.63
ERBB4	TXK	0.56
EGFR	TEC	0.56
ERBB4	ZAP70	0.56
AURKB	TLK1	0.63
EGFR	TXK	0.56
ERBB4	TEC	0.56
AMHR2	PKN3	0.63
ERBB4	SRC	0.56
